1970-01-01 08:00:00.000000000,1,99390978,100,5862000,1
1970-01-01 08:00:00.000000000,1,93597472,100,5879200,-1
1970-01-01 08:00:00.000000000,1,99297705,900,5863300,1
1970-01-01 08:00:00.000000000,1,99267023,100,5863800,1
1970-01-01 08:00:00.000000000,1,242879033,446,5788700,1
1970-01-01 08:00:00.000000000,1,124183405,100,5848800,-1
1970-01-01 08:00:00.000000000,1,244171204,10,5813500,-1
1970-01-01 08:00:00.000000000,1,96887588,200,5863800,1
1970-01-01 08:00:00.000000000,1,172946415,1,5841000,-1
1970-01-01 08:00:00.000000000,1,98378006,100,5866600,1
1970-01-01 08:00:00.000000000,1,262380423,100,5787800,-1
1970-01-01 08:00:00.000000000,1,199359600,34,5830000,-1
1970-01-01 08:00:00.000000000,1,86796197,600,5865000,1
1970-01-01 08:00:00.000000000,1,275441049,16,5776800,1
1970-01-01 08:00:00.000000000,1,98428929,100,5867200,1
1970-01-01 08:00:00.000000000,1,98353855,100,5867500,1
1970-01-01 08:00:00.000000000,1,266504592,100,5786100,-1
1970-01-01 08:00:00.000000000,1,98393961,100,5867700,1
1970-01-01 08:00:00.000000000,1,152975522,100,5826500,1
1970-01-01 08:00:00.000000000,1,101922390,11,5859800,-1
1970-01-01 08:00:00.000000000,1,1284398,20,5793500,1
1970-01-01 08:00:00.000000000,1,206541386,95,5793400,1
1970-01-01 08:00:00.000000000,1,255925250,200,5795000,1
1970-01-01 08:00:00.000000000,1,160557682,50,5825000,1
1970-01-01 08:00:00.000000000,1,93105056,100,5880500,-1
